series_id,status,path,order,seasonal_order,aic,mape,n_obs
공주공장|된장가정용|포장불량,success,artifacts\models\base_monthly\공주공장_된장가정용_포장불량.pkl,"(0, 0, 2)","(1, 0, 1, 12)",5.660447216424967,100.0,36
공주공장|된장가정용|변화,success,artifacts\models\base_monthly\공주공장_된장가정용_변화.pkl,"(1, 0, 2)","(1, 1, 1, 12)",34.27223797484464,174.66916791538395,36
공주공장|된장가정용|기타이물류,success,artifacts\models\base_monthly\공주공장_된장가정용_기타이물류.pkl,"(2, 1, 2)","(0, 1, 1, 12)",19.325277231144312,0.009067162357917094,36
공주공장|된장업소용|변화,success,artifacts\models\base_monthly\공주공장_된장업소용_변화.pkl,"(1, 0, 2)","(0, 1, 1, 12)",18.95538395171274,211.70643488355662,36
공주공장|쌈장가정용|변화,success,artifacts\models\base_monthly\공주공장_쌈장가정용_변화.pkl,"(1, 0, 0)","(0, 1, 1, 12)",27.938605529437304,0.08520141189918634,36
공주공장|쌈장가정용|기타이물류,success,artifacts\models\base_monthly\공주공장_쌈장가정용_기타이물류.pkl,"(0, 0, 1)","(1, 1, 1, 12)",15.1483908224321,69.48055475766827,36
공주공장|쌈장가정용|식물성이물,success,artifacts\models\base_monthly\공주공장_쌈장가정용_식물성이물.pkl,"(1, 0, 0)","(0, 1, 1, 12)",21.883759113920508,0.18740469804994578,36
교동(HMR)_1공장|일반 국물|합성수지류,success,artifacts\models\base_monthly\교동(HMR)_1공장_일반 국물_합성수지류.pkl,"(0, 0, 1)","(0, 1, 1, 12)",23.548154164081392,47.16972490500569,36
남원공장|군만두|기타이물류,success,artifacts\models\base_monthly\남원공장_군만두_기타이물류.pkl,"(2, 0, 2)","(0, 1, 1, 12)",21.210508425546283,0.5079385200669443,36
교동|일반 국물|합성수지류,success,artifacts\models\base_monthly\교동_일반 국물_합성수지류.pkl,"(1, 1, 0)","(1, 0, 1, 12)",-490.7815294776419,2.8123912999585032e-11,36
공주공장|쌈장가정용|인체이물류,success,artifacts\models\base_monthly\공주공장_쌈장가정용_인체이물류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",-67.7384322922819,21.54457779351182,36
남원공장|군만두|인체이물류,success,artifacts\models\base_monthly\남원공장_군만두_인체이물류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",28.461291891222185,82.28820974137423,36
남원공장|군만두|합성수지류,success,artifacts\models\base_monthly\남원공장_군만두_합성수지류.pkl,"(0, 0, 1)","(0, 1, 1, 12)",22.342320006652773,0.6666666324981455,36
남원공장|군만두|동물성이물,success,artifacts\models\base_monthly\남원공장_군만두_동물성이물.pkl,"(1, 0, 2)","(1, 1, 1, 12)",18.091784566761614,0.6715274208740656,36
남원공장|남원B2C냉동면|벌레류,success,artifacts\models\base_monthly\남원공장_남원B2C냉동면_벌레류.pkl,"(0, 0, 1)","(1, 0, 0, 12)",-0.2264838085312899,0.031071135512477217,36
남원공장|남원B2C냉동면|기타이물류,success,artifacts\models\base_monthly\남원공장_남원B2C냉동면_기타이물류.pkl,"(2, 1, 2)","(1, 1, 0, 12)",31.256176077963318,74.09673857835331,36
남원공장|남원B2C냉동면|인체이물류,success,artifacts\models\base_monthly\남원공장_남원B2C냉동면_인체이물류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",29.890492812082705,100.3505359345703,36
남원공장|남원B2C냉동면|중량수량미달,success,artifacts\models\base_monthly\남원공장_남원B2C냉동면_중량수량미달.pkl,"(1, 1, 1)","(0, 0, 1, 12)",-416.0948418985504,0.0,36
남원공장|남원B2C냉동면|합성수지류,success,artifacts\models\base_monthly\남원공장_남원B2C냉동면_합성수지류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",23.84650563421012,50.00000001526447,36
남원공장|냉면|공정이물류,success,artifacts\models\base_monthly\남원공장_냉면_공정이물류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",17.007791948805114,36.81228087569413,36
남원공장|냉면|기타이물류,success,artifacts\models\base_monthly\남원공장_냉면_기타이물류.pkl,"(2, 1, 2)","(0, 1, 1, 12)",28.084322606639567,100.0,36
남원공장|남원B2C냉동면|포장불량,success,artifacts\models\base_monthly\남원공장_남원B2C냉동면_포장불량.pkl,"(1, 1, 2)","(1, 1, 1, 12)",29.840100582087864,0.0,36
남원공장|냉면|합성수지류,success,artifacts\models\base_monthly\남원공장_냉면_합성수지류.pkl,"(2, 0, 0)","(1, 1, 0, 12)",33.367408985165156,100.0,36
남원공장|냉면|포장불량,success,artifacts\models\base_monthly\남원공장_냉면_포장불량.pkl,"(0, 1, 2)","(0, 1, 1, 12)",25.532916301211742,0.10989320697657294,36
남원공장|손만두|인체이물류,success,artifacts\models\base_monthly\남원공장_손만두_인체이물류.pkl,"(1, 0, 2)","(0, 1, 1, 12)",10.800018462704676,0.13982577735440074,36
남원공장|손만두|동물성이물,success,artifacts\models\base_monthly\남원공장_손만두_동물성이물.pkl,"(0, 0, 2)","(1, 1, 1, 12)",20.21618574085337,100.0,36
남원공장|용기면|포장불량,success,artifacts\models\base_monthly\남원공장_용기면_포장불량.pkl,"(0, 0, 2)","(0, 1, 1, 12)",89.29168197009788,83.29006553113778,36
남원공장|용기면|인체이물류,success,artifacts\models\base_monthly\남원공장_용기면_인체이물류.pkl,"(2, 1, 2)","(0, 1, 1, 12)",14.450829769515735,100.0,36
남원공장|손만두|합성수지류,success,artifacts\models\base_monthly\남원공장_손만두_합성수지류.pkl,"(1, 0, 2)","(1, 1, 1, 12)",26.03157389765559,100.38202695422083,36
남원공장|우동|곰팡이,success,artifacts\models\base_monthly\남원공장_우동_곰팡이.pkl,"(0, 0, 2)","(0, 1, 1, 12)",21.952434015731097,100.0,36
남원공장|우동|인체이물류,success,artifacts\models\base_monthly\남원공장_우동_인체이물류.pkl,"(0, 0, 1)","(0, 1, 1, 12)",22.573060842896112,99.84866106010709,36
남원공장|우동|기타이물류,success,artifacts\models\base_monthly\남원공장_우동_기타이물류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",4.226799731904464,1.765723429237398,36
남원공장|우동|포장불량,success,artifacts\models\base_monthly\남원공장_우동_포장불량.pkl,"(0, 0, 2)","(1, 1, 1, 12)",26.023429464580843,100.0,36
남원공장|우동|합성수지류,success,artifacts\models\base_monthly\남원공장_우동_합성수지류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",17.39233718952699,96.08609933256601,36
논산1공장|가정용다담|기타이물류,success,artifacts\models\base_monthly\논산1공장_가정용다담_기타이물류.pkl,"(1, 0, 1)","(0, 1, 1, 12)",25.151706840288405,100.0,36
논산1공장|고추장가정용|변화,success,artifacts\models\base_monthly\논산1공장_고추장가정용_변화.pkl,"(0, 0, 2)","(1, 1, 1, 12)",45.68611591337931,100.0,36
논산1공장|일반 국물|인체이물류,success,artifacts\models\base_monthly\논산1공장_일반 국물_인체이물류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",26.177734336144386,0.49999993924417985,36
논산1공장|일반 국물|기타이물류,success,artifacts\models\base_monthly\논산1공장_일반 국물_기타이물류.pkl,"(2, 0, 2)","(0, 1, 1, 12)",5.85799604223071,100.0,36
논산1공장|일반 국물|합성수지류,success,artifacts\models\base_monthly\논산1공장_일반 국물_합성수지류.pkl,"(0, 1, 2)","(0, 1, 1, 12)",23.369908005587828,100.0,36
논산1공장|프리미엄 국물|동물성이물,success,artifacts\models\base_monthly\논산1공장_프리미엄 국물_동물성이물.pkl,"(1, 1, 1)","(1, 1, 1, 12)",24.2427589277965,0.7977212103418032,36
논산1공장|프리미엄 국물|인체이물류,success,artifacts\models\base_monthly\논산1공장_프리미엄 국물_인체이물류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",20.89320821426478,7.66223938056545,36
논산1공장|프리미엄 국물|합성수지류,success,artifacts\models\base_monthly\논산1공장_프리미엄 국물_합성수지류.pkl,"(2, 0, 0)","(1, 1, 0, 12)",28.72556548054908,100.0,36
논산1공장|하선정액젓업소용|관능,success,artifacts\models\base_monthly\논산1공장_하선정액젓업소용_관능.pkl,"(1, 0, 2)","(1, 0, 0, 12)",-560.9004727418948,1.1064678481576724e-10,36
논산1공장|고추장가정용|관능,success,artifacts\models\base_monthly\논산1공장_고추장가정용_관능.pkl,"(2, 0, 1)","(1, 1, 0, 12)",-160.77220897457926,2.147363045291649e-05,36
동방푸드마스타(김치)|비비고별미김치|인체이물류,success,artifacts\models\base_monthly\동방푸드마스타(김치)_비비고별미김치_인체이물류.pkl,"(2, 0, 1)","(1, 1, 0, 12)",-0.45995457287433617,20.14059549633337,36
뚜또|과일젤리|기타이물류,success,artifacts\models\base_monthly\뚜또_과일젤리_기타이물류.pkl,"(0, 0, 2)","(1, 1, 0, 12)",14.015636971027664,39.999367290178775,36
뚜또|과일젤리|인체이물류,success,artifacts\models\base_monthly\뚜또_과일젤리_인체이물류.pkl,"(2, 0, 0)","(1, 1, 0, 12)",38.0231031610487,32.80978723955217,36
뚜또|과일젤리|식물성이물,success,artifacts\models\base_monthly\뚜또_과일젤리_식물성이물.pkl,"(0, 0, 2)","(0, 1, 1, 12)",26.332296971718602,50.017243611923014,36
동방푸드마스타(김치)|비비고별미김치|합성수지류,success,artifacts\models\base_monthly\동방푸드마스타(김치)_비비고별미김치_합성수지류.pkl,"(2, 1, 1)","(1, 1, 0, 12)",17.06106087639447,100.0,36
부산공장|다시다 대물|기타이물류,success,artifacts\models\base_monthly\부산공장_다시다 대물_기타이물류.pkl,"(1, 0, 0)","(0, 1, 1, 12)",17.898963174733247,0.0005235577305584549,36
부산공장|백미|곰팡이,success,artifacts\models\base_monthly\부산공장_백미_곰팡이.pkl,"(1, 0, 1)","(0, 0, 1, 12)",16.997557094594825,0.05329723415565834,36
부산공장|BIG컵반(컵)|기타이물류,success,artifacts\models\base_monthly\부산공장_BIG컵반(컵)_기타이물류.pkl,"(2, 0, 2)","(0, 1, 1, 12)",17.87928922922347,89.30103086858374,36
부산공장|BIG컵반(컵)|합성수지류,success,artifacts\models\base_monthly\부산공장_BIG컵반(컵)_합성수지류.pkl,"(1, 0, 1)","(1, 1, 1, 12)",18.400796378332004,0.7263122571436181,36
뚜또|요거젤리|식물성이물,success,artifacts\models\base_monthly\뚜또_요거젤리_식물성이물.pkl,"(1, 0, 2)","(1, 1, 1, 12)",18.74716804288451,80.23195737851991,36
부산공장|백미|공정이물류,success,artifacts\models\base_monthly\부산공장_백미_공정이물류.pkl,"(0, 0, 1)","(1, 1, 1, 12)",23.11075033913823,37.07986701820219,36
부산공장|백미|기타이물류,success,artifacts\models\base_monthly\부산공장_백미_기타이물류.pkl,"(0, 1, 2)","(0, 1, 1, 12)",38.47985932980944,150.03657297636013,36
부산공장|백미|관능,success,artifacts\models\base_monthly\부산공장_백미_관능.pkl,"(2, 1, 0)","(1, 1, 0, 12)",18.475164691270983,0.2160578746419901,36
부산공장|백미|기타,success,artifacts\models\base_monthly\부산공장_백미_기타.pkl,"(2, 0, 2)","(0, 1, 1, 12)",22.429053311709456,100.0,36
부산공장|백미|성분,success,artifacts\models\base_monthly\부산공장_백미_성분.pkl,"(0, 0, 2)","(1, 0, 1, 12)",9.329213206481853,99.99999932688111,36
부산공장|백미|미생물,success,artifacts\models\base_monthly\부산공장_백미_미생물.pkl,"(0, 0, 2)","(1, 1, 1, 12)",52.79159087937102,92.2509205254346,36
부산공장|백미|식물성이물,success,artifacts\models\base_monthly\부산공장_백미_식물성이물.pkl,"(2, 0, 1)","(0, 1, 1, 12)",24.633556921589978,93.06966840689333,36
부산공장|백미|인체이물류,success,artifacts\models\base_monthly\부산공장_백미_인체이물류.pkl,"(0, 1, 2)","(0, 1, 1, 12)",37.63877519575531,191.34226908419436,36
부산공장|비비고 죽(파우치)|식물성이물,success,artifacts\models\base_monthly\부산공장_비비고 죽(파우치)_식물성이물.pkl,"(0, 0, 1)","(0, 0, 1, 12)",-559.6994994268061,2.510633329081482e-25,36
부산공장|백미|합성수지류,success,artifacts\models\base_monthly\부산공장_백미_합성수지류.pkl,"(1, 1, 2)","(1, 1, 1, 12)",16.514733008025164,81.49049867818725,36
부산공장|비비고 죽(파우치)|인체이물류,success,artifacts\models\base_monthly\부산공장_비비고 죽(파우치)_인체이물류.pkl,"(0, 0, 2)","(1, 0, 1, 12)",-470.3770029790372,3.214670568269583e-09,36
부산공장|일반국밥|기타,success,artifacts\models\base_monthly\부산공장_일반국밥_기타.pkl,"(0, 1, 2)","(0, 1, 1, 12)",13.133616393041933,0.27477115229062826,36
부산공장|비비고 죽(파우치)|합성수지류,success,artifacts\models\base_monthly\부산공장_비비고 죽(파우치)_합성수지류.pkl,"(1, 0, 1)","(0, 0, 1, 12)",-547.6734253720988,4.934239995870091e-21,36
부산공장|일반국밥|기타이물류,success,artifacts\models\base_monthly\부산공장_일반국밥_기타이물류.pkl,"(0, 1, 2)","(1, 1, 1, 12)",16.539223653648772,100.0,36
부산공장|일반국밥|인체이물류,success,artifacts\models\base_monthly\부산공장_일반국밥_인체이물류.pkl,"(1, 0, 0)","(1, 1, 0, 12)",20.46804148587742,75.11179324430515,36
부산공장|일반국밥|합성수지류,success,artifacts\models\base_monthly\부산공장_일반국밥_합성수지류.pkl,"(0, 1, 1)","(0, 1, 1, 12)",11.086087863251853,0.09375143386277586,36
부산공장|일반덮밥|인체이물류,success,artifacts\models\base_monthly\부산공장_일반덮밥_인체이물류.pkl,"(1, 1, 2)","(0, 0, 1, 12)",12.414721081948539,100.0,36
부산공장|일반국밥|포장불량,success,artifacts\models\base_monthly\부산공장_일반국밥_포장불량.pkl,"(2, 0, 2)","(0, 1, 1, 12)",8.193864254629595,99.88753892678784,36
부산공장|잡곡|공정이물류,success,artifacts\models\base_monthly\부산공장_잡곡_공정이물류.pkl,"(1, 0, 2)","(1, 1, 1, 12)",26.22209449353349,119.749914017046,36
부산공장|잡곡|기타이물류,success,artifacts\models\base_monthly\부산공장_잡곡_기타이물류.pkl,"(1, 1, 1)","(0, 1, 1, 12)",29.22990731473432,99.96431763668579,36
부산공장|잡곡|식물성이물,success,artifacts\models\base_monthly\부산공장_잡곡_식물성이물.pkl,"(0, 0, 2)","(1, 1, 1, 12)",22.198608771090058,50.57341460326492,36
부산공장|잡곡|합성수지류,success,artifacts\models\base_monthly\부산공장_잡곡_합성수지류.pkl,"(0, 1, 2)","(0, 1, 1, 12)",18.070004200367812,100.0,36
부산공장|잡곡|미생물,success,artifacts\models\base_monthly\부산공장_잡곡_미생물.pkl,"(0, 0, 1)","(0, 0, 1, 12)",-485.46249576393353,7.599406263938921e-24,36
부산공장|파우치 죽(프리미엄)|합성수지류,success,artifacts\models\base_monthly\부산공장_파우치 죽(프리미엄)_합성수지류.pkl,"(0, 0, 1)","(1, 1, 1, 12)",30.632914454590313,99.99999994378457,36
부산공장|잡곡|인체이물류,success,artifacts\models\base_monthly\부산공장_잡곡_인체이물류.pkl,"(2, 1, 2)","(0, 1, 1, 12)",22.771490486579445,67.83704421055148,36
부산공장|프리미엄덮밥|기타이물류,success,artifacts\models\base_monthly\부산공장_프리미엄덮밥_기타이물류.pkl,"(2, 1, 2)","(1, 1, 1, 12)",32.77894976037198,56.840357249705555,36
부산공장|프리미엄덮밥|기타,success,artifacts\models\base_monthly\부산공장_프리미엄덮밥_기타.pkl,"(1, 1, 2)","(1, 1, 1, 12)",13.115598026604022,0.6194949802754453,36
부산공장|프리미엄덮밥|포장불량,success,artifacts\models\base_monthly\부산공장_프리미엄덮밥_포장불량.pkl,"(2, 0, 0)","(1, 1, 0, 12)",24.937959174723865,49.73250431486353,36
부산공장|프리미엄덮밥|동물성이물,success,artifacts\models\base_monthly\부산공장_프리미엄덮밥_동물성이물.pkl,"(2, 1, 2)","(1, 1, 1, 12)",32.49007266295921,365.7942440560048,36
부산공장|프리미엄덮밥|인체이물류,success,artifacts\models\base_monthly\부산공장_프리미엄덮밥_인체이물류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",29.33205015344489,12.450021239042176,36
부산공장|프리미엄덮밥|식물성이물,success,artifacts\models\base_monthly\부산공장_프리미엄덮밥_식물성이물.pkl,"(2, 0, 2)","(1, 1, 1, 12)",3.1836430366588715,194.72077185139995,36
사수리풍|당면|공정이물류,success,artifacts\models\base_monthly\사수리풍_당면_공정이물류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",34.31881615021042,99.99999989450646,36
부산공장|프리미엄덮밥|합성수지류,success,artifacts\models\base_monthly\부산공장_프리미엄덮밥_합성수지류.pkl,"(2, 1, 1)","(1, 1, 0, 12)",35.40572741879451,231.88197709002662,36
사수리풍|당면|인체이물류,success,artifacts\models\base_monthly\사수리풍_당면_인체이물류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",16.162601290207274,100.0,36
사수리풍|당면|기타이물류,success,artifacts\models\base_monthly\사수리풍_당면_기타이물류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",23.556094940706267,100.0,36
삼해상사(김포)|국판삼해김|기타이물류,success,artifacts\models\base_monthly\삼해상사(김포)_국판삼해김_기타이물류.pkl,"(0, 1, 1)","(0, 1, 1, 12)",39.21253395301112,16.74680007606093,36
삼해상사(김포)|국판삼해김|기타,success,artifacts\models\base_monthly\삼해상사(김포)_국판삼해김_기타.pkl,"(2, 0, 1)","(1, 1, 0, 12)",25.92760610070427,100.0,36
삼해상사(김포)|국판삼해김|식물성이물,success,artifacts\models\base_monthly\삼해상사(김포)_국판삼해김_식물성이물.pkl,"(0, 0, 2)","(0, 1, 1, 12)",15.776878714304406,0.488852046936501,36
사수리풍|당면|포장불량,success,artifacts\models\base_monthly\사수리풍_당면_포장불량.pkl,"(1, 0, 1)","(1, 1, 1, 12)",1.9687782103371774,0.006945103964186632,36
삼해상사(김포)|국판삼해김|중량수량미달,success,artifacts\models\base_monthly\삼해상사(김포)_국판삼해김_중량수량미달.pkl,"(2, 0, 0)","(1, 1, 0, 12)",32.800091386513074,100.0,36
삼해상사(김포)|국판삼해김|포장불량,success,artifacts\models\base_monthly\삼해상사(김포)_국판삼해김_포장불량.pkl,"(1, 0, 2)","(0, 1, 1, 12)",49.07849278600586,61.095280518491926,36
삼해상사(김포)|국판삼해김|합성수지류,success,artifacts\models\base_monthly\삼해상사(김포)_국판삼해김_합성수지류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",43.24224403955689,82.5783846053595,36
삼해상사(김포)|국판삼해김|향(냄새),success,artifacts\models\base_monthly\삼해상사(김포)_국판삼해김_향(냄새).pkl,"(0, 1, 2)","(0, 1, 1, 12)",58.441322489279656,100.0,36
삼해상사(김포)|국판삼해김|형태,success,artifacts\models\base_monthly\삼해상사(김포)_국판삼해김_형태.pkl,"(0, 0, 2)","(0, 1, 1, 12)",21.962121641456086,49.86224306401225,36
삼해상사(부안1)|국판삼해김|포장불량,success,artifacts\models\base_monthly\삼해상사(부안1)_국판삼해김_포장불량.pkl,"(0, 0, 1)","(1, 1, 1, 12)",39.66802260486693,99.99987937201654,36
삼해상사(부안1)|국판조미김|합성수지류,success,artifacts\models\base_monthly\삼해상사(부안1)_국판조미김_합성수지류.pkl,"(0, 0, 1)","(1, 1, 1, 12)",25.369510270071547,34.61487110089217,36
삼해상사(부안1)|국판삼해김|중량수량미달,success,artifacts\models\base_monthly\삼해상사(부안1)_국판삼해김_중량수량미달.pkl,"(0, 0, 2)","(1, 1, 1, 12)",15.69065699920823,0.38964109947328,36
삼해상사(부안1)|국판조미김|기타이물류,success,artifacts\models\base_monthly\삼해상사(부안1)_국판조미김_기타이물류.pkl,"(2, 1, 2)","(0, 1, 1, 12)",18.197086531001954,100.0,36
상신(2공장_치킨)|치킨|동물성이물,success,artifacts\models\base_monthly\상신(2공장_치킨)_치킨_동물성이물.pkl,"(2, 0, 2)","(0, 1, 1, 12)",27.47755386366775,85.05208292824096,36
상신(2공장_튀김)|까스류|공정이물류,success,artifacts\models\base_monthly\상신(2공장_튀김)_까스류_공정이물류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",19.067425836157,99.88716850693703,36
성보(HMR)|프리미엄 국물|합성수지류,success,artifacts\models\base_monthly\성보(HMR)_프리미엄 국물_합성수지류.pkl,"(0, 0, 1)","(1, 1, 0, 12)",20.913393140818723,100.00040381608821,36
상신(2공장_튀김)|까스류|동물성이물,success,artifacts\models\base_monthly\상신(2공장_튀김)_까스류_동물성이물.pkl,"(1, 1, 2)","(0, 1, 1, 12)",20.043611316779852,62.037933843589734,36
소디프|꼬지형|동물성이물,success,artifacts\models\base_monthly\소디프_꼬지형_동물성이물.pkl,"(0, 0, 2)","(0, 1, 1, 12)",37.84914291372555,0.40064034323203934,36
상신(2공장_튀김)|까스류|합성수지류,success,artifacts\models\base_monthly\상신(2공장_튀김)_까스류_합성수지류.pkl,"(2, 1, 2)","(0, 1, 1, 12)",6.130648115238562,0.09385330058669149,36
소디프|B2B 조리육(OEM)|합성수지류,success,artifacts\models\base_monthly\소디프_B2B 조리육(OEM)_합성수지류.pkl,"(2, 1, 2)","(0, 1, 1, 12)",27.517196720915397,48.23396568737077,36
소디프|꼬지형|합성수지류,success,artifacts\models\base_monthly\소디프_꼬지형_합성수지류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",28.93978295798504,66.66666722380135,36
소디프|꼬지형|인체이물류,success,artifacts\models\base_monthly\소디프_꼬지형_인체이물류.pkl,"(2, 1, 0)","(1, 1, 0, 12)",18.485984371081603,100.0,36
신라에스지|미니소시지|인체이물류,success,artifacts\models\base_monthly\신라에스지_미니소시지_인체이물류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",15.975656559116302,0.0015566206938766314,36
신라에스지|미니소시지|동물성이물,success,artifacts\models\base_monthly\신라에스지_미니소시지_동물성이물.pkl,"(0, 0, 2)","(1, 1, 1, 12)",19.153831742252333,64.09528409601928,36
